timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg
2020-11-06 18:47:56,conflict,"This is a wonderful + very inspiring example of #stakeholders working together to promote a common interest for mutual benefit! 

https://youtube.com/watch?v=OOHStZSVGbc… 

#winwin #naturalresources #conflict #environmentalpeacebuilding #sustainability #Water #cooperation #sustainabledevelopment",1.0,1,2,drevanhoffman,Canada,"2,737","1,036",0,stakeholders winwin naturalresources conflict environmentalpeacebuilding sustainability Water cooperation sustainabledevelopment,stakeholders win win natural resources conflict environmental peacebuilding sustainability water cooperation sustainable development
2020-11-06 18:46:21,conflict,"@LianeDavey provides insightful strategies for comfortably and effectively using conflict to drive better decisions, even if it doesn’t come naturally. #Conflict @HarvardBiz",,2,4,kerberdan89,"McKinney, TX",261,225,0,Conflict,conflict
2020-11-06 18:30:00,conflict,The dual-use potential of AI is already having an impact on violence and conflict prevention. How AI convergence can be harnessed ; misused in the field? Read #AI ; Data-Capture Technologies in #Violence ; #Conflict #Prevention  https://bit.ly/32c4Dhs @devindthorpe @joshcorman,,2,2,AI_RRI_Ethics,Washington DC,"1,983","2,614",0,AI Violence Conflict Prevention,a i violence conflict prevention
2020-11-06 18:10:46,conflict,"""The impacts of climate change--witnessed in the form of drought, flooding, changing growing seasons, and displacement due to sea level rise--exacerbate existing conflicts and fuel new ones."" M. Shriner and @michfujii of @FCNL on #conflict and #climatechange",,2,5,DEinDC,Washington DC & Portland OR,296,821,0,conflict climatechange,conflict climate change
2020-11-06 18:06:41,conflict,"There's a deep connection between #environmental crises, #conflict and #peace. Here’s a fantastic piece on using #OSINT, #satellite imagery (incld from @planetlabs) and other data to protect people + environment. By @wammezz + amigo  @davidedjensen. A #mustread!",,4,12,andrew_zolli,Brooklyn / Saint Paul / SF,"5,860",10.3K,0,environmental conflict peace OSINT satellite mustread,environmental conflict peace osint satellite must read
2020-11-06 17:56:10,conflict,How #conflict can be a positive resource for #engagement and productivity. Join NextNate the Engage4Success radio show with Jo Dodds. https://engageforsuccess.org/events/conflict-can-be-a-positive-resouce…,,,,ACDeckert,"Newton, KS","5,563","5,956",0,conflict engagement,conflict engagement
2020-11-06 17:46:43,conflict,did #NobelPeacePrize winner #abiy just shut the door for de-escalation and dialogue? #ethiopia #conflict #war,,2,1,MarkusSpoerndli,"Nairobi, Kenya",827,"1,003",0,NobelPeacePrize abiy ethiopia conflict war,nobel peace prize a biy ethiopia conflict war
2020-11-06 17:22:12,conflict,"You stand with #terrorists
You stand with #rapists
You stand with #liars
You stand with #civiliankillers
You stand with #conflict

#aggressorArmenia",,4,5,amanova_11,Azerbaijan,156,263,0,terrorists rapists liars civiliankillers conflict aggressorArmenia,terrorists rapists liars civilian killers conflict aggressor armenia
2020-11-06 17:07:30,conflict,"""If we are to achieve the SDGs, we need to act boldly and urgently to reduce the risks that environmental degradation and #climatechange  present for #conflict  and commit to protecting our planet from the debilitating effects of war,"" @antonioguterres",,1,1,calsresearches,Nairobi,"4,047","1,003",0,climatechange conflict,climate change conflict
2020-11-06 17:02:52,conflict,"Patrick talks about the benefits of civic conflict

@PsychPLockwood
http://amzn.to/33ovatt

SUBSCRIBE
Itunes: https://apple.co/2ZXCDwN
GooglePlay: https://bit.ly/367W4qT
YouTube: https://bit.ly/3hV6Xyp

#growth #culture #conflict #civics",,1,,TheRocsWorld,"New York, NY",576,"1,725",0,growth culture conflict civics,growth culture conflict civics
2020-11-06 17:00:34,conflict,"Though humanity has always counted its war casualties in terms of civilian casualties, the environment has often remained the unknown victim of war. 

Conflicts involving natural resources are also twice as likely to relapse.

#Environment #Conflict #UnitedNations",,,,longmirerecruit,"Westgate on Sea, England","1,485",744,0,Environment Conflict UnitedNations,environment conflict united nations
2020-11-06 17:00:02,conflict,#UN may accelerate the use of AI for managing data flood ; improve predictive diagnostic analysis in conflict. Risks vs Benefits for vulnerable populations? Read #AI ; Data-Capture Technologies in #Violence #Conflict #Prevention https://bit.ly/32c4Dhs @SColesPorter @IDRC_CRDI,,1,3,AI_RRI_Ethics,Washington DC,"1,983","2,614",0,UN AI Violence Conflict Prevention,una i violence conflict prevention
2020-11-06 16:43:00,conflict,"""Loved it! At last, a romance with some meat on its bones, and a set of teeth ... divided love and commitment in a gorgeous rural setting,""
  http://mybook.to/TORN #womenslit #love #England #countryboy #citygirl #abuse #escape #singlemother #conflict",,,,gilliallan,"Gloucestershire, UK","3,673","5,551",0,womenslit love England countryboy citygirl abuse escape singlemother conflict,women slit love england country boy city girl abuse escape single mother conflict
2020-11-06 16:42:29,conflict,Praying for our team and the people of Armenia and Azerbaijan #conflict #thechurch #thebodyofchrist,,3,17,EdwardG1911,,239,"3,489",0,conflict thechurch thebodyofchrist,conflict the church the body of christ
2020-11-06 16:28:47,conflict,"Securing a healthy atmosphere, healthy oceans and healthy ecosystems are not not fascist policies.

Such policies fit nicely under every nation's definition of self defense and international relations.

#Philosophy #Conflict",,1,,DavidDREL,"Virginia, United States",466,446,0,Philosophy Conflict,philosophy conflict
2020-11-06 16:08:23,conflict,"Rather than looking at how often you fight, the wiser alternative is to look at the quality of the fights you’re having. https://bit.ly/3fxjsj2 #conflict @goodmenproject #authenticity",,1,4,_KyleBenson,"Seattle, wa",446,"1,229",0,conflict authenticity,conflict authenticity
2020-11-06 15:50:10,conflict,"#HiCN WP finds that for #Colombian children, exposure to high #conflict intensity during #pregnancy reduced height-for-age Z-score. Causal mechanisms are reduced antenatal care use and increased maternal alcohol intake.
@nkreif @Marc_S05 @andrewmirelman 
http://hicn.org/working-paper/the-impact-of-civil-conflict-on-child-health-evidence-from-colombia/…",,2,2,ISDCBerlin,"Berlin, Germany","1,018",508,0,HiCN Colombian conflict pregnancy,hi cn colombian conflict pregnancy
2020-11-06 15:37:36,conflict,"#Astrology pattern of #Venus now moving into position opposite to #RetrogradeMars puts the planet of #Compromise ; #Agreement under #Attack by the planet of #Aggression ; #Conflict =More #Controversy next week:
#ElectionResults dispute continues.
Details:",,,3,AstroNewsReport,,61,894,0,Astrology Venus RetrogradeMars Compromise Agreement Attack Aggression Conflict Controversy ElectionResults,astrology venus retrograde mars compromise agreement attack aggression conflict controversy election results
2020-11-06 15:36:43,conflict,Face-off with #China could spark bigger #conflict,,,10,DhakaTribune,"Dhaka, Bangladesh",198,341.2K,0,China conflict,china conflict
2020-11-06 15:08:07,conflict,How to Stop the Blame Game in Relationships https://youtu.be/Suekpz-t3F8 via @YouTube #couplesgoals #love #marriage #conflict #communication #relationships,,,,jivandios,Stockholm & Crete,194,58,0,couplesgoals love marriage conflict communication relationships,couples goals love marriage conflict communication relationships
2020-11-06 15:05:45,conflict,"Want to know the number one mistake made by line managers in dealing with conflict? Watch this video and find out.  

#linemanager #conflict #mediation #conflictresolution #wellbeing #wellbeingatwork #humanresources #hr #norfolk #norwich #cambridge #suffolk #mediator #hradvice",,,,commonsensesvc,Norwich Norfolk,522,393,0,linemanager conflict mediation conflictresolution wellbeing wellbeingatwork humanresources hr norfolk norwich cambridge suffolk mediator hradvice,line manager conflict mediation conflict resolution well being well being at work human resources hr norfolk norwich cambridge suffolk mediator hr advice
2020-11-06 15:02:41,conflict,"#Today is Int’l Day for Preventing the Exploitation of the Environment in War ; Armed #Conflict, declared in 2001: https://bit.ly/3kME4a0.

Over 40% of intrastate conflicts have a natural resource dimension. Learn how the #environment is a victim of war: https://bit.ly/366pm7w.",,2,4,UNYearbook,"UN Headquarters, New York",715,"4,514",1,Today Conflict environment,today conflict environment
2020-11-06 15:01:34,conflict,"Is this true??????? 
#Pelosi business printed the 2020 ballots, oh my god, #conflict of interest. We knew the Democrats would cheatanyway possible!",,,,FaceMiddle,"Gulf Coast of Texas, USA",399,195,0,Pelosi conflict,pelosi conflict
2020-11-06 14:50:16,conflict,#CISH #UNESCO #InternationalDayforPreventingtheExploitationoftheEnvironmentinWarandArmedConflict&nbsp;#environment #war #exploitation #preventing #nature #conflict #warandconflict,,,1,cishbyblos,Byblos,57,56,0,CISH UNESCO InternationalDayforPreventingtheExploitationoftheEnvironmentinWarandArmedConflict environment war exploitation preventing nature conflict warandconflict,c ish unesco international day for preventing the exploitation of the environment in war and armed conflict environment war exploitation preventing nature conflict war and conflict
2020-11-06 14:40:06,conflict,"“If you’re not on the ground to understand the dynamics, forget about being effective” --@WBG_Dev4Peace ‘s Franck Bousquet about how the World Bank is shifting its approach to working in fragile, #conflict -affected settings. Watch discussion w/ @CSIS: http://wrld.bg/kwpL50Cdwnn",1.0,,4,WBG_Poverty,"Washington, DC","1,080",34.8K,1,conflict,conflict
2020-11-06 14:38:43,conflict,"Azerbaijani MoD: Enemy pushes foreign mercenaries forward and does not own their bodies https://qazet.az/headlines/azerbaijan-en/212784/… 

#azerbaijan #conflict #NagornoKarabakh #war",,,1,qazetaz1,"Baku, Azerbaijan",15,146,0,azerbaijan conflict NagornoKarabakh war,azerbaijan conflict nagorno karabakh war
2020-11-06 14:30:36,conflict,@HumbertoLaudare (@unige_en) reveals a positive ; statistically significant relationship between #deforestation ; the transmission of #COVID19 in indigenous communities in #Brazil. With intensified #Mining ; #Conflict contributing to the spread. Issue 53: http://ow.ly/xKQt50Cdw0I,,2,2,voxeu,"London, United Kingdom",108,45.8K,0,deforestation COVID19 Brazil Mining Conflict,deforestation covid19 brazil mining conflict
2020-11-07 22:29:43,conflict,"2ct Fides 8mm Yellow Sapphire Engagement Ring Set, Antique, Filigree, Vintage http://tuppu.net/dc6487ad #Engagement Ring #BellAmoreDesign #Etsy #Conflict-Free",,,,bellamoredesign,,"3,886","2,609",0,Engagement BellAmoreDesign Etsy Conflict,engagement bella more design etsy conflict
2020-11-07 21:21:11,conflict,My second book to help you manage #conflict better,,,,ksgrossman,United States,"1,891","1,583",0,conflict,conflict
2020-11-07 21:07:08,conflict,"The King of #Morocco / #MuhammadSixth continues to move forward in the opposite direction to the solution, and does not want the #WesternSahara #conflict to see the path to a solution ... This is the general idea of ​​his speech tonight!
Now where is @UN and @SecurityCouncil?",1.0,2,1,MandelaSahara,western sahara,53,28,0,Morocco MuhammadSixth WesternSahara conflict,morocco muhammad sixth western sahara conflict
2020-11-07 20:58:47,conflict,"Facilitation guide: #gender-sensitive #conflict analysis
…https://rc-services-assets.s3.eu-west-1.amazonaws.com/s3fs-public/Gender_sensitive_conflict_analysis_facilitation%20_guide.pdf…",,,,yasin_dumann,London,234,68,0,gender conflict,gender conflict
2020-11-07 20:30:16,conflict,"Each week we release new content.  https://bit.ly/3kILPxr

#conflict #conflictresolution #conflictmanagement #mediation #mediate #listeningskills #checklist",,,1,imassoc,"Tempe, AZ, USA","4,116","4,141",0,conflict conflictresolution conflictmanagement mediation mediate listeningskills checklist,conflict conflict resolution conflict management mediation mediate listening skills checklist
2020-11-07 20:10:37,conflict,#azerbaijan #armenia #nagorno karabkh #conflict new video from Azerbaija... https://youtu.be/erRI0anhXcE via @YouTube,,,,HABERBLTEN3,,0,3,0,azerbaijan armenia nagorno conflict,azerbaijan armenia nagorno conflict
2020-11-07 20:05:46,conflict,#EaglesWing;#BlindAmbition;#Taxi;#TheCassandraCrossing;#TheLittleGirlWhoLivesDownTheLane;#SweetHostage;#TheLastSurvivors;#TheMissilesOfOctober;#TheLegendOfEarlDurand;#TheCaliforniaKid;#TheStoryOfPrettyBoyFloyd;#TheExecutionOfPrivateSlovik;#Conflict;#WhenTheLineGoesThrough;,1.0,,,UniverHollywood,Hollywood,1,60,0,EaglesWing BlindAmbition Taxi TheCassandraCrossing TheLittleGirlWhoLivesDownTheLane SweetHostage TheLastSurvivors TheMissilesOfOctober TheLegendOfEarlDurand TheCaliforniaKid TheStoryOfPrettyBoyFloyd TheExecutionOfPrivateSlovik Conflict WhenTheLineGoesThrough,eagle swing blind ambition taxi the cassandra crossing the little girl who lives down the lane sweet hostage the last survivors the missiles of october the legend of earl durand the california kid the story of pretty boy floyd the execution of private slo vik conflict when the line goes through
